Date,Close,High,Low,Open,Volume,Daily Return,Log Return,SMA_50,SMA_200,EMA_50,Volatility_30,RSI_14,symbol_income,reportedCurrency_income,cik_income,fillingDate_income,acceptedDate_income,calendarYear_income,period_income,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link_income,finalLink_income,symbol_balance,reportedCurrency_balance,cik_balance,fillingDate_balance,acceptedDate_balance,calendarYear_balance,period_balance,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link_balance,finalLink_balance,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome_cashflow,depreciationAndAmortization_cashflow,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cashflow,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink,10Y Treasury Yield,5Y Treasury Yield,2Y Treasury Yield,30Y Treasury Yield,CPI,BAA Corporate Bond Spread,High Yield Bond Index,repurchaseOfStock,capital_calls,distributions
2022-09-30,77.38632202148438,79.14300225187792,76.7391273831832,78.17221029442616,4828400,-0.008998191451351722,-0.009038919680405365,89.93119537353516,99.81988594055176,87.63674525098297,0.02705838744559807,24.185777059764177,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,16652351000,8350126000,8302225000,0.4985617346,1.076911249188508,928223000,0,928223000,2164732000,3092955000,3092955000,160643000,198268000,-1143036000,0,0.4273672228,7041798000,0.4228711009,-5526202000,13559396000,0.8142631632,1184401000,12374995000,0.743138011,17.19,17.18,719766879,720125043,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,2119738000,0,2119738000,5293483000,7493215000,0,7413221000,1033599000,1890202000,284384000,2174586000,28810444000,1581637000,-1581637000,32018629000,1764558000,41196408000,937169000,0,0,759089000,-1696258000,937169000,0,19490362000,787933000,0,8714176000,9839017000,0,19490362000,19626000,7000,3647785000,-19626000,5794727000,9422893000,21706046000,41196408000,12283153000,41196408000,28810444000,8714176000,6594438000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,12374995000,74871000,-6159529000,637441000,-2340830000,288306000,0,152209000,-2781345000,-6123048000,3985988000,-64316000,7481210000,-7481210000,11971409000,-11971409000,-64316000,2222544000,0,-1272774000,-4602574000,-123786000,-3776590000,-9806000,135276000,2199732000,2064456000,3985988000,-64316000,3921672000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,3.83,4.06,4.22,3.79,296.421,2.24,5.43,0,4602574000,0
2022-10-03,79.96585845947266,80.43738996192536,78.01502004665944,78.66222166949275,3177500,0.033333234744922224,0.03278972741484654,89.7694889831543,99.6492706298828,87.33592616111981,0.027468160098053356,36.644059395416335,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,16652351000,8350126000,8302225000,0.4985617346,1.076911249188508,928223000,0,928223000,2164732000,3092955000,3092955000,160643000,198268000,-1143036000,0,0.4273672228,7041798000,0.4228711009,-5526202000,13559396000,0.8142631632,1184401000,12374995000,0.743138011,17.19,17.18,719766879,720125043,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,2119738000,0,2119738000,5293483000,7493215000,0,7413221000,1033599000,1890202000,284384000,2174586000,28810444000,1581637000,-1581637000,32018629000,1764558000,41196408000,937169000,0,0,759089000,-1696258000,937169000,0,19490362000,787933000,0,8714176000,9839017000,0,19490362000,19626000,7000,3647785000,-19626000,5794727000,9422893000,21706046000,41196408000,12283153000,41196408000,28810444000,8714176000,6594438000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,12374995000,74871000,-6159529000,637441000,-2340830000,288306000,0,152209000,-2781345000,-6123048000,3985988000,-64316000,7481210000,-7481210000,11971409000,-11971409000,-64316000,2222544000,0,-1272774000,-4602574000,-123786000,-3776590000,-9806000,135276000,2199732000,2064456000,3985988000,-64316000,3921672000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,3.67,3.9,4.12,3.73,297.979,2.29,5.43,0,4602574000,0
2022-10-04,86.46556854248047,86.48406384673305,82.03689544937846,82.19407026606648,5885600,0.08128106429698256,0.07814650883690251,89.72261917114258,99.52873077392579,87.30179448980063,0.03150262419291765,47.411371576028685,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,16652351000,8350126000,8302225000,0.4985617346,1.076911249188508,928223000,0,928223000,2164732000,3092955000,3092955000,160643000,198268000,-1143036000,0,0.4273672228,7041798000,0.4228711009,-5526202000,13559396000,0.8142631632,1184401000,12374995000,0.743138011,17.19,17.18,719766879,720125043,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,2119738000,0,2119738000,5293483000,7493215000,0,7413221000,1033599000,1890202000,284384000,2174586000,28810444000,1581637000,-1581637000,32018629000,1764558000,41196408000,937169000,0,0,759089000,-1696258000,937169000,0,19490362000,787933000,0,8714176000,9839017000,0,19490362000,19626000,7000,3647785000,-19626000,5794727000,9422893000,21706046000,41196408000,12283153000,41196408000,28810444000,8714176000,6594438000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,12374995000,74871000,-6159529000,637441000,-2340830000,288306000,0,152209000,-2781345000,-6123048000,3985988000,-64316000,7481210000,-7481210000,11971409000,-11971409000,-64316000,2222544000,0,-1272774000,-4602574000,-123786000,-3776590000,-9806000,135276000,2199732000,2064456000,3985988000,-64316000,3921672000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,3.62,3.84,4.1,3.7,297.979,2.27,5.12,0,4602574000,0
2022-10-05,85.09721374511719,85.71667242421807,83.41450077786453,84.29283728979014,3505100,-0.0158254299419891,-0.015951989069387988,89.71522171020507,99.40429351806641,87.2153403429503,0.031459792250769475,46.34213485007555,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,16652351000,8350126000,8302225000,0.4985617346,1.076911249188508,928223000,0,928223000,2164732000,3092955000,3092955000,160643000,198268000,-1143036000,0,0.4273672228,7041798000,0.4228711009,-5526202000,13559396000,0.8142631632,1184401000,12374995000,0.743138011,17.19,17.18,719766879,720125043,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,2119738000,0,2119738000,5293483000,7493215000,0,7413221000,1033599000,1890202000,284384000,2174586000,28810444000,1581637000,-1581637000,32018629000,1764558000,41196408000,937169000,0,0,759089000,-1696258000,937169000,0,19490362000,787933000,0,8714176000,9839017000,0,19490362000,19626000,7000,3647785000,-19626000,5794727000,9422893000,21706046000,41196408000,12283153000,41196408000,28810444000,8714176000,6594438000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,12374995000,74871000,-6159529000,637441000,-2340830000,288306000,0,152209000,-2781345000,-6123048000,3985988000,-64316000,7481210000,-7481210000,11971409000,-11971409000,-64316000,2222544000,0,-1272774000,-4602574000,-123786000,-3776590000,-9806000,135276000,2199732000,2064456000,3985988000,-64316000,3921672000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,3.76,3.96,4.15,3.78,297.979,2.22,5.09,0,4602574000,0
2022-10-06,84.69964599609375,86.3546229949774,84.32981751214969,84.71813424603972,2753000,-0.004671924397128047,-0.004682871946638274,89.62463287353516,99.293705368042,87.1166856626814,0.03143250744968561,49.16838590245913,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,16652351000,8350126000,8302225000,0.4985617346,1.076911249188508,928223000,0,928223000,2164732000,3092955000,3092955000,160643000,198268000,-1143036000,0,0.4273672228,7041798000,0.4228711009,-5526202000,13559396000,0.8142631632,1184401000,12374995000,0.743138011,17.19,17.18,719766879,720125043,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,2119738000,0,2119738000,5293483000,7493215000,0,7413221000,1033599000,1890202000,284384000,2174586000,28810444000,1581637000,-1581637000,32018629000,1764558000,41196408000,937169000,0,0,759089000,-1696258000,937169000,0,19490362000,787933000,0,8714176000,9839017000,0,19490362000,19626000,7000,3647785000,-19626000,5794727000,9422893000,21706046000,41196408000,12283153000,41196408000,28810444000,8714176000,6594438000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,12374995000,74871000,-6159529000,637441000,-2340830000,288306000,0,152209000,-2781345000,-6123048000,3985988000,-64316000,7481210000,-7481210000,11971409000,-11971409000,-64316000,2222544000,0,-1272774000,-4602574000,-123786000,-3776590000,-9806000,135276000,2199732000,2064456000,3985988000,-64316000,3921672000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,3.83,4.05,4.23,3.81,297.979,2.16,4.95,0,4602574000,0
2022-10-07,79.8641586303711,83.18336047620791,79.33715530212194,82.73032425989702,4453500,-0.05708981789540968,-0.058784247857823387,89.35040588378907,99.14243366241455,86.83227283788491,0.03240060674955441,37.99616163423302,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,16652351000,8350126000,8302225000,0.4985617346,1.076911249188508,928223000,0,928223000,2164732000,3092955000,3092955000,160643000,198268000,-1143036000,0,0.4273672228,7041798000,0.4228711009,-5526202000,13559396000,0.8142631632,1184401000,12374995000,0.743138011,17.19,17.18,719766879,720125043,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,2119738000,0,2119738000,5293483000,7493215000,0,7413221000,1033599000,1890202000,284384000,2174586000,28810444000,1581637000,-1581637000,32018629000,1764558000,41196408000,937169000,0,0,759089000,-1696258000,937169000,0,19490362000,787933000,0,8714176000,9839017000,0,19490362000,19626000,7000,3647785000,-19626000,5794727000,9422893000,21706046000,41196408000,12283153000,41196408000,28810444000,8714176000,6594438000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,12374995000,74871000,-6159529000,637441000,-2340830000,288306000,0,152209000,-2781345000,-6123048000,3985988000,-64316000,7481210000,-7481210000,11971409000,-11971409000,-64316000,2222544000,0,-1272774000,-4602574000,-123786000,-3776590000,-9806000,135276000,2199732000,2064456000,3985988000,-64316000,3921672000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,3.89,4.14,4.3,3.86,297.979,2.17,5.02,0,4602574000,0
2022-10-10,79.050537109375,81.27874861727332,78.69920392828988,80.585322853156,2798800,-0.010187567676781195,-0.010239816103529245,89.04400421142579,98.95546447753907,86.52710673088453,0.030428766152270758,41.80722574141173,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,16652351000,8350126000,8302225000,0.4985617346,1.076911249188508,928223000,0,928223000,2164732000,3092955000,3092955000,160643000,198268000,-1143036000,0,0.4273672228,7041798000,0.4228711009,-5526202000,13559396000,0.8142631632,1184401000,12374995000,0.743138011,17.19,17.18,719766879,720125043,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,2119738000,0,2119738000,5293483000,7493215000,0,7413221000,1033599000,1890202000,284384000,2174586000,28810444000,1581637000,-1581637000,32018629000,1764558000,41196408000,937169000,0,0,759089000,-1696258000,937169000,0,19490362000,787933000,0,8714176000,9839017000,0,19490362000,19626000,7000,3647785000,-19626000,5794727000,9422893000,21706046000,41196408000,12283153000,41196408000,28810444000,8714176000,6594438000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,12374995000,74871000,-6159529000,637441000,-2340830000,288306000,0,152209000,-2781345000,-6123048000,3985988000,-64316000,7481210000,-7481210000,11971409000,-11971409000,-64316000,2222544000,0,-1272774000,-4602574000,-123786000,-3776590000,-9806000,135276000,2199732000,2064456000,3985988000,-64316000,3921672000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,3.89,4.14,4.3,3.86,297.979,2.17,5.03,0,4602574000,0
2022-10-11,77.14591979980469,79.13373441935394,75.87001204695494,78.51427584438845,5430400,-0.024093666902415434,-0.02438866736137867,88.67787506103515,98.73894176483154,86.15921704731278,0.03043204427202956,41.94621106646447,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,16652351000,8350126000,8302225000,0.4985617346,1.076911249188508,928223000,0,928223000,2164732000,3092955000,3092955000,160643000,198268000,-1143036000,0,0.4273672228,7041798000,0.4228711009,-5526202000,13559396000,0.8142631632,1184401000,12374995000,0.743138011,17.19,17.18,719766879,720125043,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,2119738000,0,2119738000,5293483000,7493215000,0,7413221000,1033599000,1890202000,284384000,2174586000,28810444000,1581637000,-1581637000,32018629000,1764558000,41196408000,937169000,0,0,759089000,-1696258000,937169000,0,19490362000,787933000,0,8714176000,9839017000,0,19490362000,19626000,7000,3647785000,-19626000,5794727000,9422893000,21706046000,41196408000,12283153000,41196408000,28810444000,8714176000,6594438000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,12374995000,74871000,-6159529000,637441000,-2340830000,288306000,0,152209000,-2781345000,-6123048000,3985988000,-64316000,7481210000,-7481210000,11971409000,-11971409000,-64316000,2222544000,0,-1272774000,-4602574000,-123786000,-3776590000,-9806000,135276000,2199732000,2064456000,3985988000,-64316000,3921672000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,3.93,4.14,4.3,3.92,297.979,2.23,5.25,0,4602574000,0
2022-10-12,79.08753204345703,79.72548609548785,76.76686484385874,77.22914875312334,3774800,0.025168048403478416,0.02485654881402462,88.39995056152344,98.53168087005615,85.88189606676943,0.030900084332516987,50.22000167526472,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,16652351000,8350126000,8302225000,0.4985617346,1.076911249188508,928223000,0,928223000,2164732000,3092955000,3092955000,160643000,198268000,-1143036000,0,0.4273672228,7041798000,0.4228711009,-5526202000,13559396000,0.8142631632,1184401000,12374995000,0.743138011,17.19,17.18,719766879,720125043,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,2119738000,0,2119738000,5293483000,7493215000,0,7413221000,1033599000,1890202000,284384000,2174586000,28810444000,1581637000,-1581637000,32018629000,1764558000,41196408000,937169000,0,0,759089000,-1696258000,937169000,0,19490362000,787933000,0,8714176000,9839017000,0,19490362000,19626000,7000,3647785000,-19626000,5794727000,9422893000,21706046000,41196408000,12283153000,41196408000,28810444000,8714176000,6594438000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,12374995000,74871000,-6159529000,637441000,-2340830000,288306000,0,152209000,-2781345000,-6123048000,3985988000,-64316000,7481210000,-7481210000,11971409000,-11971409000,-64316000,2222544000,0,-1272774000,-4602574000,-123786000,-3776590000,-9806000,135276000,2199732000,2064456000,3985988000,-64316000,3921672000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,3.91,4.12,4.28,3.9,297.979,2.27,5.31,0,4602574000,0
2022-10-13,79.7994384765625,80.29870589696368,73.5493657038928,75.05640856358922,5388700,0.00900150016963841,0.008961228158908171,88.12664840698243,98.34457500457764,85.64336831813387,0.030856174005605645,54.57805717143499,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,16652351000,8350126000,8302225000,0.4985617346,1.076911249188508,928223000,0,928223000,2164732000,3092955000,3092955000,160643000,198268000,-1143036000,0,0.4273672228,7041798000,0.4228711009,-5526202000,13559396000,0.8142631632,1184401000,12374995000,0.743138011,17.19,17.18,719766879,720125043,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,2119738000,0,2119738000,5293483000,7493215000,0,7413221000,1033599000,1890202000,284384000,2174586000,28810444000,1581637000,-1581637000,32018629000,1764558000,41196408000,937169000,0,0,759089000,-1696258000,937169000,0,19490362000,787933000,0,8714176000,9839017000,0,19490362000,19626000,7000,3647785000,-19626000,5794727000,9422893000,21706046000,41196408000,12283153000,41196408000,28810444000,8714176000,6594438000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,12374995000,74871000,-6159529000,637441000,-2340830000,288306000,0,152209000,-2781345000,-6123048000,3985988000,-64316000,7481210000,-7481210000,11971409000,-11971409000,-64316000,2222544000,0,-1272774000,-4602574000,-123786000,-3776590000,-9806000,135276000,2199732000,2064456000,3985988000,-64316000,3921672000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,3.97,4.21,4.47,3.97,297.979,2.28,5.25,0,4602574000,0
2022-10-14,77.77462768554688,81.73177581543011,77.5619740375694,80.30794088996814,2900300,-0.025373747355507015,-0.025701212095286457,87.78049026489258,98.16014854431153,85.33479025411086,0.031124904672757473,51.47508723525116,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,16652351000,8350126000,8302225000,0.4985617346,1.076911249188508,928223000,0,928223000,2164732000,3092955000,3092955000,160643000,198268000,-1143036000,0,0.4273672228,7041798000,0.4228711009,-5526202000,13559396000,0.8142631632,1184401000,12374995000,0.743138011,17.19,17.18,719766879,720125043,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,2119738000,0,2119738000,5293483000,7493215000,0,7413221000,1033599000,1890202000,284384000,2174586000,28810444000,1581637000,-1581637000,32018629000,1764558000,41196408000,937169000,0,0,759089000,-1696258000,937169000,0,19490362000,787933000,0,8714176000,9839017000,0,19490362000,19626000,7000,3647785000,-19626000,5794727000,9422893000,21706046000,41196408000,12283153000,41196408000,28810444000,8714176000,6594438000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,12374995000,74871000,-6159529000,637441000,-2340830000,288306000,0,152209000,-2781345000,-6123048000,3985988000,-64316000,7481210000,-7481210000,11971409000,-11971409000,-64316000,2222544000,0,-1272774000,-4602574000,-123786000,-3776590000,-9806000,135276000,2199732000,2064456000,3985988000,-64316000,3921672000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,4.0,4.25,4.48,3.99,297.979,2.28,5.15,0,4602574000,0
2022-10-17,81.57459259033203,81.75025561645063,79.63299522193485,79.66073817184949,3717200,0.04885867046704373,0.04770259247009457,87.5406573486328,97.9947664642334,85.18733152219797,0.032547683190336955,58.86005655221487,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,16652351000,8350126000,8302225000,0.4985617346,1.076911249188508,928223000,0,928223000,2164732000,3092955000,3092955000,160643000,198268000,-1143036000,0,0.4273672228,7041798000,0.4228711009,-5526202000,13559396000,0.8142631632,1184401000,12374995000,0.743138011,17.19,17.18,719766879,720125043,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,2119738000,0,2119738000,5293483000,7493215000,0,7413221000,1033599000,1890202000,284384000,2174586000,28810444000,1581637000,-1581637000,32018629000,1764558000,41196408000,937169000,0,0,759089000,-1696258000,937169000,0,19490362000,787933000,0,8714176000,9839017000,0,19490362000,19626000,7000,3647785000,-19626000,5794727000,9422893000,21706046000,41196408000,12283153000,41196408000,28810444000,8714176000,6594438000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,12374995000,74871000,-6159529000,637441000,-2340830000,288306000,0,152209000,-2781345000,-6123048000,3985988000,-64316000,7481210000,-7481210000,11971409000,-11971409000,-64316000,2222544000,0,-1272774000,-4602574000,-123786000,-3776590000,-9806000,135276000,2199732000,2064456000,3985988000,-64316000,3921672000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm,4.02,4.24,4.45,4.04,297.979,2.28,5.04,0,4602574000,0
