Date,index,Volatility_30,cash_and_cash_equivalents,net_debt,total_assets,total_liabilities_net_minority_interest,operating_cash_flow,investing_cash_flow,financing_cash_flow,free_cash_flow,investments_in_property_plant_and_equipment,purchase_of_investment,sale_of_investment,10Y Treasury Yield,CPI,BAA Corporate Bond Spread,net_investment,capital_call,capital_call_rolling,distribution,distribution_rolling
1970-01-01 00:23:10,2023-10-22 00:00:00,0.019073439251310442,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.93,307.653,1.88,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:11,2023-10-23 00:00:00,0.019069339000030484,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.86,307.653,1.85,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:12,2023-10-24 00:00:00,0.019343726274964678,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.83,307.653,1.84,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:13,2023-10-25 00:00:00,0.01966294127658761,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.95,307.653,1.83,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:14,2023-10-26 00:00:00,0.01952283616303786,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.86,307.653,1.82,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:15,2023-10-27 00:00:00,0.019306416038104613,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.84,307.653,1.88,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:16,2023-10-28 00:00:00,0.019306416038104613,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.84,307.653,1.88,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:17,2023-10-29 00:00:00,0.019306416038104613,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.84,307.653,1.88,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:18,2023-10-30 00:00:00,0.019741995363540495,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.88,307.653,1.86,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:19,2023-10-31 00:00:00,0.0197334396448885,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.88,307.653,1.85,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:20,2023-11-01 00:00:00,0.02056044120692738,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.77,308.087,1.91,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:21,2023-11-02 00:00:00,0.020586765492267987,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.67,308.087,1.84,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:22,2023-11-03 00:00:00,0.02181654086511787,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.57,308.087,1.86,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:23,2023-11-04 00:00:00,0.02181654086511787,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.57,308.087,1.86,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:24,2023-11-05 00:00:00,0.02181654086511787,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.57,308.087,1.86,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:25,2023-11-06 00:00:00,0.021945733008299786,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.67,308.087,1.84,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:26,2023-11-07 00:00:00,0.023140839460678294,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.58,308.087,1.83,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:27,2023-11-08 00:00:00,0.023082478230653965,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.49,308.087,1.84,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:28,2023-11-09 00:00:00,0.023047554294008624,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.62,308.087,1.83,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:29,2023-11-10 00:00:00,0.023138497467773585,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.61,308.087,1.8,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:30,2023-11-11 00:00:00,0.023138497467773585,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.61,308.087,1.8,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:31,2023-11-12 00:00:00,0.023138497467773585,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.61,308.087,1.8,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:32,2023-11-13 00:00:00,0.02305912788432549,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.63,308.087,1.79,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:33,2023-11-14 00:00:00,0.023213035082548777,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.44,308.087,1.83,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:34,2023-11-15 00:00:00,0.02319298464643173,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.53,308.087,1.8,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:35,2023-11-16 00:00:00,0.023187253851473334,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.45,308.087,1.81,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:36,2023-11-17 00:00:00,0.02285239619312312,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.44,308.087,1.78,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:37,2023-11-18 00:00:00,0.02285239619312312,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.44,308.087,1.78,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:38,2023-11-19 00:00:00,0.02285239619312312,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.44,308.087,1.78,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:39,2023-11-20 00:00:00,0.022926009623736872,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.42,308.087,1.76,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:40,2023-11-21 00:00:00,0.022915822520304344,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.41,308.087,1.77,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:41,2023-11-22 00:00:00,0.02278187221029288,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.42,308.087,1.71,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:42,2023-11-23 00:00:00,0.02278187221029288,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.42,308.087,1.71,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:43,2023-11-24 00:00:00,0.02202264642994399,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.47,308.087,1.72,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:44,2023-11-25 00:00:00,0.02202264642994399,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.47,308.087,1.72,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:45,2023-11-26 00:00:00,0.02202264642994399,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.47,308.087,1.72,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:46,2023-11-27 00:00:00,0.021684335424677972,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.39,308.087,1.71,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:47,2023-11-28 00:00:00,0.02167505616493509,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.34,308.087,1.75,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:48,2023-11-29 00:00:00,0.025357835461173164,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.27,308.087,1.72,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:49,2023-11-30 00:00:00,0.02365312054793698,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.37,308.087,1.67,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:50,2023-12-01 00:00:00,0.022140588902238148,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.22,308.735,1.71,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:51,2023-12-02 00:00:00,0.022140588902238148,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.22,308.735,1.71,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:52,2023-12-03 00:00:00,0.022140588902238148,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.22,308.735,1.71,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:53,2023-12-04 00:00:00,0.02174666669942492,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.28,308.735,1.67,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:54,2023-12-05 00:00:00,0.021776236465035622,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.18,308.735,1.65,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:55,2023-12-06 00:00:00,0.022036305394350607,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.12,308.735,1.63,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:56,2023-12-07 00:00:00,0.021098774588694368,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.14,308.735,1.63,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:57,2023-12-08 00:00:00,0.02091215931142335,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.23,308.735,1.61,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:58,2023-12-09 00:00:00,0.02091215931142335,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.23,308.735,1.61,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:23:59,2023-12-10 00:00:00,0.02091215931142335,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.23,308.735,1.61,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:00,2023-12-11 00:00:00,0.020617093573807223,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.23,308.735,1.61,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:01,2023-12-12 00:00:00,0.020642605266922756,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.2,308.735,1.6,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:02,2023-12-13 00:00:00,0.020781524752194247,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,4.04,308.735,1.61,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:03,2023-12-14 00:00:00,0.021347323790830725,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.92,308.735,1.57,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:04,2023-12-15 00:00:00,0.021076175288038852,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.91,308.735,1.57,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:05,2023-12-16 00:00:00,0.021076175288038852,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.91,308.735,1.57,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:06,2023-12-17 00:00:00,0.021076175288038852,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.91,308.735,1.57,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:07,2023-12-18 00:00:00,0.02040444537674917,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.95,308.735,1.58,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:08,2023-12-19 00:00:00,0.0191043329788325,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.93,308.735,1.57,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:09,2023-12-20 00:00:00,0.01933548112396027,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.86,308.735,1.63,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:10,2023-12-21 00:00:00,0.01939414656958627,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.89,308.735,1.64,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:11,2023-12-22 00:00:00,0.019348301347564312,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.9,308.735,1.65,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:12,2023-12-23 00:00:00,0.019348301347564312,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.9,308.735,1.65,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:13,2023-12-24 00:00:00,0.019348301347564312,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.9,308.735,1.65,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:14,2023-12-25 00:00:00,0.019348301347564312,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.9,308.735,1.65,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:15,2023-12-26 00:00:00,0.01927371920487795,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.89,308.735,1.64,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:16,2023-12-27 00:00:00,0.01929213999660665,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.79,308.735,1.64,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:17,2023-12-28 00:00:00,0.01831548725454551,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.84,308.735,1.62,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:18,2023-12-29 00:00:00,0.01845560326757135,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.88,308.735,1.61,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:19,2023-12-30 00:00:00,0.01845560326757135,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.88,308.735,1.61,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:20,2023-12-31 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,308.735,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:21,2024-01-01 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:22,2024-01-02 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:23,2024-01-03 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:24,2024-01-04 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:25,2024-01-05 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:26,2024-01-06 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:27,2024-01-07 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:28,2024-01-08 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:29,2024-01-09 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:30,2024-01-10 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:31,2024-01-11 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:32,2024-01-12 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:33,2024-01-13 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:34,2024-01-14 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:35,2024-01-15 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:36,2024-01-16 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:37,2024-01-17 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:38,2024-01-18 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
1970-01-01 00:24:39,2024-01-19 00:00:00,0.01845560326757135,20348567000.0,28484594000.0,317294194000.0,258915282000.0,-1493812000.0,-3882936000.0,12774088000.0,-1602205000.0,-108393000.0,-29488315000.0,25654308000.0,3.88,309.794,1.61,-55142623000.0,0.0,0.0,0.0,0.0
